user_md5	post_id	post_type	post_date	likes	comments	ads_mode	politics_mode	pos_neg_mode	tags_dummy
44532d9df81f73c4cba293f99de2e3cf	p/CTAFq0NoTbA/	image	2021-08-25	33146	354	no	no	party_no	1
999ca23c12d60d2ffe616d20886ea3d5	p/CTAEk9rIjMj/	image	2021-08-25	9796	153	yes	yes	party_no	1
8812e6e135f142629315652e363d740d	p/CTAB7KtiHBz/	image	2021-08-25	1424	7	yes	no	party_no	1
509fd100a396a6346c9af819821e4d31	p/CS__3BXMqBG/	image	2021-08-25	1113	14	no	no	party_no	0
4db79e097c0a133b2def2bf254f83dd9	p/CS_97ERsE9V/	image	2021-08-25	7261	79	no	yes	party_no	0
f9794eccdcb70857e906c191cd262179	tv/CS_7MhCI8hn/	video	2021-08-25	170	7	yes	no	party_no	0
4d3cd7d71e60ad913f89cb051d0f40eb	p/CS_3Iq3t0CG/	image	2021-08-25	175737	512	no	no	party_no	0
bbcfea1530c4aeb2f0a00e2f94064300	p/CS_1j_Uje_f/	image	2021-08-25	1122	35	no	no	party_no	1
7040052f53fff5247ebb6071c14eca72	p/CS_1MvICEQX/	image	2021-08-25	1383	40	no	yes	party_no	1
b3fa9a6b502321f8f0e30b06f69a60ab	p/CS_swGpomOR/	image	2021-08-25	179	10	no	yes	party_yes_neg	0
421ce1b028eee70a26e9962a2b31829d	p/CS_qggQIA-R/	image	2021-08-25	9453	86	no	no	party_no	0
5653c041dc67c29eb0f955a0e5cde4cf	p/CTEVoS7MXL_/	image	2021-08-27	3	0	no	yes	party_yes_neg	0
97b40a328bdb6609dbd6b2d4ba416180	p/CTDe0_NJkqm/	image	2021-08-26	72872	135	no	no	party_no	0
843995b2f47a14055d3723f8a8617456	p/CTDceWFj_AX/	image	2021-08-26	616	0	no	yes	party_yes_neg	0
bf0477239c7c653961cd1a9dab396cf1	p/CTDIWe8AUOH/	image	2021-08-26	8320	58	no	no	party_no	0
a51f9cc0b672c20636dba6bd665f0143	p/CTDG1xCo7Q6/	image	2021-08-26	65360	270	no	no	party_no	1
7b0ad56a98c5c99204fa635d5c66e2e3	p/CTDCeHKMYqz/	image	2021-08-26	4858	113	no	no	party_no	0
658c73b9d87f9c9168492328fd3a1a1e	p/CTDAxRlNUgU/	image	2021-08-26	409	2	yes	no	party_no	1
6ae17935d1b5baf4f4b4f567eca8ff22	p/CTDAvQEsXYE/	image	2021-08-26	856	12	yes	no	party_no	1
f9794eccdcb70857e906c191cd262179	p/CTC_HgCoSVX/	image	2021-08-26	0	22	no	yes	party_yes_neg	1
fc9051ee6bee590671e57890af4adea8	p/CTC83bRMAne/	image	2021-08-26	3512	38	yes	no	party_no	1
0260d8d15a0c0c75ca4aad9479e7de61	p/CTC65yfCtru/	image	2021-08-26	1119	20	yes	no	party_no	0
578d7fb61abacbf376d68e402bccb27d	p/CTC2KwvLe26/	image	2021-08-26	1922	75	no	yes	party_yes_pos	0
63380ce6bc4b0ca331f8919b3615e41d	p/CTC16sGNvNP/	image	2021-08-26	110142	1089	no	no	party_no	1
02d2362a9cbe48bf56e74123a5d17a51	p/CTCyd3hM1tP/	image	2021-08-26	1954	17	no	yes	party_yes_neg	0
8812e6e135f142629315652e363d740d	p/CTCyNsLCMRj/	video	2021-08-26	939	15	yes	no	party_no	1
843995b2f47a14055d3723f8a8617456	p/CTCx1upslAa/	image	2021-08-26	234	0	no	yes	party_yes_neg	0
d19d7a97ecc0d202614f86d575122e80	p/CTCtjn8N6ME/	image	2021-08-26	111	1	yes	no	party_no	0
e3b84111a8245e22e9034fc3a83b3a3b	p/CTCqb4zsgED/	image	2021-08-26	7975	277	no	yes	party_no	0
084bc5eda4c65fe9c3483d53ea84a4f8	p/CTCqWjkj8-i/	image	2021-08-26	22652	102	no	yes	party_no	0
e8dd5de276a74ab3abda0c6f828ac425	p/CTCm3m_NkQS/	image	2021-08-26	235	1	no	no	party_no	0
7040052f53fff5247ebb6071c14eca72	p/CTCk5NDKqX6/	image	2021-08-26	6601	251	yes	yes	party_no	0
5653c041dc67c29eb0f955a0e5cde4cf	p/CTCe0BUMC2p/	image	2021-08-26	25	2	yes	no	party_no	0
18bb3a1994c6ac4d5d434ebbbc9ac438	p/CTCezy1sLh1/	image	2021-08-26	1227	22	no	no	party_no	0
beb7a24bb66e7c1b3e1d41bacb6186b4	p/CTCcGzgML2D/	image	2021-08-26	3751	71	yes	yes	party_no	1
9be5cad1827883c1d2fb55994d187dc7	p/CTCabTzMhVL/	image	2021-08-26	5696	187	no	yes	party_yes_neg	0
578d7fb61abacbf376d68e402bccb27d	p/CTCVvM0rwae/	image	2021-08-26	5936	70	no	yes	party_no	1
999ca23c12d60d2ffe616d20886ea3d5	p/CTCMwARIeW2/	image	2021-08-26	8595	317	no	no	party_no	1
6de3f6b28222b00127fc038bf7bb4f33	p/CTCDOn6snkq/	image	2021-08-26	487	17	yes	no	party_no	0
a87b62512ea38bddd84d26e94d8b8376	p/CTFzrQVspB6/	image	2021-08-27	1102	46	no	yes	party_yes_pos	0
97b40a328bdb6609dbd6b2d4ba416180	p/CTFyQxCoOPL/	image	2021-08-27	40099	93	yes	no	party_no	1
e3709d249677e285f459ff923cb8eef2	p/CTFqtfCMlf2/	image	2021-08-27	3664	11	no	no	party_no	1
29643a30042ea2c66083053117f14cf1	p/CTFqpfhJSxB/	image	2021-08-27	4359	10	yes	no	party_no	0
c6c3274af5099ade030972d5ced222b1	p/CTFm8lxMwoR/	image	2021-08-27	1372	35	yes	yes	party_yes_neg	0
717d66373741268b2293e72655414b72	p/CTFlYqNjnhx/	image	2021-08-27	5878	100	yes	no	party_no	0
6ae17935d1b5baf4f4b4f567eca8ff22	p/CTFkUFEs7u6/	image	2021-08-27	437	10	no	no	party_no	1
e3b84111a8245e22e9034fc3a83b3a3b	p/CTFj6ZYst-l/	image	2021-08-27	4629	29	yes	no	party_no	1
f15f2f073b64cddd0ee21ba60e8dd04a	p/CTFhMMDiO8k/	image	2021-08-27	2176	14	no	no	party_no	1
4db79e097c0a133b2def2bf254f83dd9	p/CTFe1REsyMJ/	image	2021-08-27	8615	103	no	no	party_no	1
c9064727402c71160531bde4c2f423e9	p/CTFes4FsHhf/	image	2021-08-27	8754	57	yes	no	party_no	1
e3b84111a8245e22e9034fc3a83b3a3b	tv/CTFchHmiguK/	video	2021-08-27	985	18	yes	yes	party_no	0
18bb3a1994c6ac4d5d434ebbbc9ac438	p/CTFZ4uxMf1r/	image	2021-08-27	428	6	yes	no	party_no	1
e6becd86c1252e619006b2c554bc68b1	p/CTFXH_EIxzg/	image	2021-08-27	7944	75	no	no	party_no	0
7a775131d1c2e8d51ff2962e7002d4d6	p/CTFRYlSsHLE/	image	2021-08-27	15270	514	no	yes	party_yes_neg	1
44532d9df81f73c4cba293f99de2e3cf	p/CTFQTB7IhPW/	image	2021-08-27	18693	125	no	no	party_no	0
5653c041dc67c29eb0f955a0e5cde4cf	p/CTFQEcDM2lM/	image	2021-08-27	43	4	yes	no	party_no	0
d218d8f074ad51bf543eb6be1f4e8366	p/CTFOPWPMzs4/	image	2021-08-27	1787	51	no	yes	party_yes_neg	1
132692cb5f1d5cbb0274051f0b7777b7	p/CTFM2NID77C/	video	2021-08-27	4679	27	no	no	party_no	0
46bcd29bb252a121e323f3a2c91d9e9d	tv/CTFJiW2joCX/	video	2021-08-27	8532	207	no	yes	party_yes_neg	0
bbcfea1530c4aeb2f0a00e2f94064300	p/CTFAOKWjSmt/	image	2021-08-27	856	76	yes	yes	party_no	1
d19d7a97ecc0d202614f86d575122e80	p/CTE99Y9jQ1P/	video	2021-08-27	173	9	no	no	party_no	0
51a943c7059f8984b0c3267d087ba610	p/CTE8HfQDGuP/	image	2021-08-27	16975	82	no	no	party_no	1
9280b43fc4589291743b48d67b5f8453	p/CTEyrsDNh2L/	image	2021-08-27	16200	122	yes	no	party_no	1
91527dbeb839b49f92fd2ba43724484f	p/CTEo-fgsaJ0/	image	2021-08-27	546	20	no	no	party_no	1
8812e6e135f142629315652e363d740d	p/CTEnYSWCl6m/	video	2021-08-27	1119	23	yes	no	party_no	1
bf0477239c7c653961cd1a9dab396cf1	p/CTIZvO4gvcZ/	image	2021-08-28	7953	60	no	no	party_no	0
a51f9cc0b672c20636dba6bd665f0143	p/CTIPAivIjEk/	image	2021-08-28	48740	102	yes	no	party_no	1
3a772b63ca0cf65622b4d5f70b364b75	p/CTINvetLadS/	image	2021-08-28	15347	297	no	yes	party_yes_neg	0
5653c041dc67c29eb0f955a0e5cde4cf	tv/CTILH3DlxAL/	video	2021-08-28	22	1	no	no	party_no	0
7b0ad56a98c5c99204fa635d5c66e2e3	p/CTII1NUlmUc/	video	2021-08-28	3004	39	no	no	party_no	1
999ca23c12d60d2ffe616d20886ea3d5	p/CTIGMFoI872/	image	2021-08-28	3916	10	yes	no	party_no	1
04c60c55696c64c0abe0c3fd65eac3a5	p/CTIBJBfsR5Q/	image	2021-08-28	1484	36	yes	no	party_no	1
6ae17935d1b5baf4f4b4f567eca8ff22	p/CTIAL0vsyK1/	image	2021-08-28	449	6	no	no	party_no	1
0260d8d15a0c0c75ca4aad9479e7de61	p/CTH_mfBiGgB/	image	2021-08-28	1195	15	no	yes	party_no	1
63380ce6bc4b0ca331f8919b3615e41d	p/CTH_WiQN_rN/	image	2021-08-28	90546	4267	yes	no	party_no	1
d19d7a97ecc0d202614f86d575122e80	p/CTH38vNDDjc/	video	2021-08-28	391	8	no	yes	party_no	0
eca2f9b2c9316bd55ebfa59a772625f9	p/CTH08UNNCzI/	image	2021-08-28	49347	114	no	no	party_no	0
02d2362a9cbe48bf56e74123a5d17a51	p/CTHjpJtMNSJ/	image	2021-08-28	262	5	yes	yes	party_yes_neg	0
421ce1b028eee70a26e9962a2b31829d	p/CTHhBkooK4a/	image	2021-08-28	6769	28	no	no	party_no	0
bbcfea1530c4aeb2f0a00e2f94064300	p/CTHd67ODaqf/	image	2021-08-28	958	19	no	yes	party_yes_neg	0
b3fa9a6b502321f8f0e30b06f69a60ab	tv/CTHM0PWIE72/	video	2021-08-28	237	15	no	yes	party_no	0
f33c10f173a676eedcf535592d3e6812	p/CTL6pRbq2iQ/	image	2021-08-30	310	3	no	no	party_no	0
c6c3274af5099ade030972d5ced222b1	p/CTLEJoYsoTk/	image	2021-08-29	1191	35	no	yes	party_yes_neg	0
7040052f53fff5247ebb6071c14eca72	p/CTLBAoijIjJ/	image	2021-08-29	6159	122	no	yes	party_no	0
6d28c8b93351a8ccfdaf5b46065c129e	p/CTK50wEs3HD/	image	2021-08-29	2329	27	no	yes	party_yes_neg	0
6ae17935d1b5baf4f4b4f567eca8ff22	p/CTK3Sl4sbnE/	image	2021-08-29	364	2	no	no	party_no	1
165f4ad1f616ac1f05281d947d0a1a97	p/CTKw1O5siVL/	image	2021-08-29	2169	71	no	yes	party_yes_neg	0
bf0477239c7c653961cd1a9dab396cf1	p/CTKwfEqA1xl/	image	2021-08-29	10649	81	no	no	party_no	0
999ca23c12d60d2ffe616d20886ea3d5	p/CTKt09woyXO/	image	2021-08-29	4248	30	no	no	party_no	1
a51f9cc0b672c20636dba6bd665f0143	p/CTKsQ23IC3Z/	image	2021-08-29	78040	302	no	no	party_no	1
30d52d191d094d0c5999ed827021e8a5	p/CTKkCDUMWZh/	image	2021-08-29	802	18	no	no	party_no	0
7a775131d1c2e8d51ff2962e7002d4d6	p/CTKj1m1MDZR/	image	2021-08-29	15138	484	no	no	party_no	1
18bb3a1994c6ac4d5d434ebbbc9ac438	p/CTKhVXlsqmW/	image	2021-08-29	452	2	yes	no	party_no	1
0260d8d15a0c0c75ca4aad9479e7de61	p/CTKgaz8i4Zi/	image	2021-08-29	723	10	no	no	party_no	0
8812e6e135f142629315652e363d740d	p/CTKd9_fi_XC/	video	2021-08-29	1532	15	yes	no	party_no	1
e8dd5de276a74ab3abda0c6f828ac425	p/CTKdECysNWY/	image	2021-08-29	1134	11	yes	no	party_no	0
02d2362a9cbe48bf56e74123a5d17a51	p/CTKQBazsnTQ/	image	2021-08-29	344	1	yes	no	party_no	0
f9794eccdcb70857e906c191cd262179	p/CTKECb1oxzS/	image	2021-08-29	194	9	no	no	party_no	1
421ce1b028eee70a26e9962a2b31829d	p/CTKCVfFojEl/	image	2021-08-29	6604	16	no	no	party_no	1
b3fa9a6b502321f8f0e30b06f69a60ab	p/CTJ_zCToDL2/	video	2021-08-29	141	13	no	yes	party_no	0
843995b2f47a14055d3723f8a8617456	p/CTJ4eASMHt8/	image	2021-08-29	423	0	no	yes	party_yes_neg	0
97b40a328bdb6609dbd6b2d4ba416180	p/CTJ1-X5odaH/	image	2021-08-29	275726	1476	no	no	party_no	1
9280b43fc4589291743b48d67b5f8453	p/CTJ0fyQt4-J/	image	2021-08-29	26461	306	no	no	party_no	0
bbcfea1530c4aeb2f0a00e2f94064300	p/CTOqa0bi9fg/	image	2021-08-31	86	7	yes	yes	party_yes_pos	1
f33c10f173a676eedcf535592d3e6812	p/CTOn7eoKqkj/	image	2021-08-31	172	8	yes	no	party_no	0
97b40a328bdb6609dbd6b2d4ba416180	p/CTN3oL1pE0I/	image	2021-08-30	66429	185	yes	no	party_no	0
b79655cd998ca55b7eac33a2ba155d0a	p/CTNw38wslr0/	image	2021-08-30	240	10	no	no	party_no	1
4db79e097c0a133b2def2bf254f83dd9	p/CTNeA7dsf9H/	image	2021-08-30	5508	28	no	no	party_no	0
dbd1313429684accb33e0ceec9274d7b	p/CTNag0cMgSn/	image	2021-08-30	2421	70	no	no	party_no	0
91527dbeb839b49f92fd2ba43724484f	p/CTNTB2Bsr9Z/	image	2021-08-30	519	17	yes	no	party_no	1
6ae17935d1b5baf4f4b4f567eca8ff22	p/CTNSyDLswEg/	image	2021-08-30	280	4	no	no	party_no	1
6d28c8b93351a8ccfdaf5b46065c129e	p/CTNSi-QsRwu/	image	2021-08-30	2002	70	no	yes	party_yes_neg	0
f9794eccdcb70857e906c191cd262179	p/CTNQaj4o5bz/	image	2021-08-30	57	36	yes	no	party_no	1
1b681edf149c774c3911235f7c94d231	p/CTNOhHZMufh/	image	2021-08-30	1797	27	yes	no	party_no	1
04c60c55696c64c0abe0c3fd65eac3a5	p/CTNLGdfsmqu/	image	2021-08-30	1323	35	yes	no	party_no	1
7040052f53fff5247ebb6071c14eca72	p/CTNLFdhD4Uc/	image	2021-08-30	3127	45	no	yes	party_yes_pos	1
63380ce6bc4b0ca331f8919b3615e41d	p/CTNI8dRNl-j/	image	2021-08-30	86382	758	no	no	party_no	1
d19d7a97ecc0d202614f86d575122e80	p/CTNFNZPNmYK/	image	2021-08-30	93	2	no	yes	party_yes_neg	0
46bcd29bb252a121e323f3a2c91d9e9d	p/CTNEtO9MgA0/	image	2021-08-30	7168	89	yes	no	party_no	1
165f4ad1f616ac1f05281d947d0a1a97	p/CTND2D6svAv/	image	2021-08-30	885	72	yes	yes	party_yes_neg	0
e3709d249677e285f459ff923cb8eef2	p/CTM_KtOoirJ/	image	2021-08-30	2651	9	no	no	party_no	1
084bc5eda4c65fe9c3483d53ea84a4f8	p/CTM-0Gfj2mt/	image	2021-08-30	21899	51	no	no	party_no	0
bf0477239c7c653961cd1a9dab396cf1	p/CTM8ddYsaKc/	image	2021-08-30	7463	82	no	no	party_no	0
18bb3a1994c6ac4d5d434ebbbc9ac438	p/CTMzPkzMwCF/	image	2021-08-30	703	4	no	no	party_no	0
421ce1b028eee70a26e9962a2b31829d	p/CTMy8Y6INbl/	image	2021-08-30	5569	21	no	no	party_no	0
29643a30042ea2c66083053117f14cf1	p/CTMryrxM_V8/	image	2021-08-30	9732	53	no	no	party_no	1
d19d7a97ecc0d202614f86d575122e80	p/CTMlAkTDkG-/	video	2021-08-30	128	1	no	no	party_no	0
02d2362a9cbe48bf56e74123a5d17a51	p/CTMkWzisVLg/	image	2021-08-30	427	2	no	no	party_no	0
578d7fb61abacbf376d68e402bccb27d	p/CTMhrhAM4Yy/	image	2021-08-30	3948	7	no	yes	party_yes_pos	1
9be5cad1827883c1d2fb55994d187dc7	p/CTMfroNszX1/	image	2021-08-30	0	10	yes	yes	party_yes_pos	1
0260d8d15a0c0c75ca4aad9479e7de61	p/CTMeHHKiTZd/	image	2021-08-30	2383	31	no	no	party_no	1
1411160f41f5bc887e062a57fe62d548	p/CTMcgsmMTYE/	image	2021-08-30	267	3	yes	yes	party_no	1
a87b62512ea38bddd84d26e94d8b8376	p/CTMXc7LAB47/	video	2021-08-30	218	9	no	yes	party_yes_neg	1
29643a30042ea2c66083053117f14cf1	p/CTQIHHmPoTl/	image	2021-08-31	10979	36	no	no	party_no	1
02d2362a9cbe48bf56e74123a5d17a51	p/CTQGIPcMKeD/	image	2021-08-31	549	11	no	no	party_no	0
b3fa9a6b502321f8f0e30b06f69a60ab	p/CTQDCZxICRq/	image	2021-08-31	144	4	no	yes	party_no	0
1b681edf149c774c3911235f7c94d231	p/CTP_ALfsS0q/	image	2021-08-31	1019	15	yes	no	party_no	1
717d66373741268b2293e72655414b72	p/CTP8JMtDcvT/	image	2021-08-31	10397	103	yes	no	party_no	1
a51f9cc0b672c20636dba6bd665f0143	p/CTP7VhMIZi_/	image	2021-08-31	69294	650	yes	no	party_no	1
998426ae2619d42a0549fba42cf19317	p/CTP4GLur3Tv/	image	2021-08-31	0	113	no	no	party_no	1
e3b84111a8245e22e9034fc3a83b3a3b	p/CTP2Ut6sPXh/	image	2021-08-31	22060	361	no	yes	party_yes_neg	0
95e1ccd5a31c56d6141fd6d5d61ab17a	p/CTP2GxtMjBy/	image	2021-08-31	14101	146	no	yes	party_no	0
95e1ccd5a31c56d6141fd6d5d61ab17a	p/CTP0wYdsq4p/	image	2021-08-31	2898	10	no	no	party_no	0
8812e6e135f142629315652e363d740d	p/CTPrXjsiob5/	image	2021-08-31	1457	23	yes	no	party_no	1
e6becd86c1252e619006b2c554bc68b1	p/CTPqxOsoOsK/	image	2021-08-31	14121	98	no	no	party_no	1
29643a30042ea2c66083053117f14cf1	p/CTPqtnPM6Bo/	image	2021-08-31	16325	82	no	no	party_no	0
7a775131d1c2e8d51ff2962e7002d4d6	p/CTPqYwwMo3y/	image	2021-08-31	8531	299	no	yes	party_no	1
0260d8d15a0c0c75ca4aad9479e7de61	p/CTPqYTwCUmO/	image	2021-08-31	2808	38	yes	no	party_no	1
d19d7a97ecc0d202614f86d575122e80	p/CTPoWPYD_zL/	video	2021-08-31	113	3	no	no	party_no	0
1411160f41f5bc887e062a57fe62d548	p/CTPmdAZsBcD/	image	2021-08-31	150	1	no	yes	party_no	1
9be5cad1827883c1d2fb55994d187dc7	p/CTPhJrdM-_f/	image	2021-08-31	0	18	no	yes	party_no	0
18bb3a1994c6ac4d5d434ebbbc9ac438	p/CTPWYKIMs4o/	image	2021-08-31	619	3	yes	no	party_no	1
e3709d249677e285f459ff923cb8eef2	p/CTPR5wysPNb/	image	2021-08-31	2221	7	yes	no	party_no	1
b79655cd998ca55b7eac33a2ba155d0a	p/CTPH_6-sAt0/	image	2021-08-31	504	13	no	no	party_no	1
9280b43fc4589291743b48d67b5f8453	p/CTPFCtqojJ0/	image	2021-08-31	33200	729	no	no	party_no	0
421ce1b028eee70a26e9962a2b31829d	p/CTPEER4ogcL/	image	2021-08-31	7300	22	no	no	party_no	1
02d2362a9cbe48bf56e74123a5d17a51	p/CTPDS3Dsnzi/	image	2021-08-31	330	2	yes	no	party_no	0
6d28c8b93351a8ccfdaf5b46065c129e	p/CTO4llCs5I1/	image	2021-08-31	7977	139	no	no	party_no	1
d19d7a97ecc0d202614f86d575122e80	p/CTO0pnJt_Ch/	image	2021-08-31	192	8	no	no	party_no	0
7b0ad56a98c5c99204fa635d5c66e2e3	p/CTOwPzRsgKL/	image	2021-08-31	25597	670	no	yes	party_no	0
9348b4661a6dbc0004286afb82afd93c	p/CTOthuHMfr6/	image	2021-08-31	961	104	no	yes	party_yes_neg	0
30d52d191d094d0c5999ed827021e8a5	p/CTOr0DBsRsl/	image	2021-08-31	939	51	no	no	party_no	1
bf0477239c7c653961cd1a9dab396cf1	p/CTShrEDAyCJ/	image	2021-09-01	7455	77	no	no	party_no	1
4db79e097c0a133b2def2bf254f83dd9	p/CTSguePsstQ/	image	2021-09-01	1615	6	no	no	party_no	0
6ae17935d1b5baf4f4b4f567eca8ff22	p/CTSfyeRsH0y/	image	2021-09-01	0	1	no	no	party_no	1
998426ae2619d42a0549fba42cf19317	p/CTSfvG9MRm7/	image	2021-09-01	0	71	no	yes	party_yes_neg	0
3a772b63ca0cf65622b4d5f70b364b75	p/CTSVebsLhsW/	image	2021-09-01	9986	160	no	yes	party_yes_neg	0
e3709d249677e285f459ff923cb8eef2	p/CTSUJozls5g/	image	2021-09-01	2759	11	yes	no	party_no	1
8812e6e135f142629315652e363d740d	p/CTST4jXilAW/	image	2021-09-01	1020	1	yes	no	party_no	0
e6becd86c1252e619006b2c554bc68b1	p/CTSPPiLoRN9/	image	2021-09-01	6419	34	yes	no	party_no	1
63380ce6bc4b0ca331f8919b3615e41d	p/CTSPIL9NJ7y/	image	2021-09-01	127334	786	no	no	party_no	1
02d2362a9cbe48bf56e74123a5d17a51	p/CTSO4_EM2Ix/	image	2021-09-01	345	4	no	no	party_no	0
9280b43fc4589291743b48d67b5f8453	p/CTSNLApI9zz/	image	2021-09-01	17553	136	no	yes	party_yes_pos	1
7b0ad56a98c5c99204fa635d5c66e2e3	p/CTSDJwAMIq4/	image	2021-09-01	16261	1160	no	no	party_no	0
91527dbeb839b49f92fd2ba43724484f	p/CTRyn--McWv/	image	2021-09-01	876	28	yes	no	party_no	1
4305f7ad511de6ee2ba458c283177399	p/CTRrkQYAzWv/	image	2021-09-01	4616	33	no	no	party_no	0
e3b84111a8245e22e9034fc3a83b3a3b	p/CTRqDJwMD48/	image	2021-09-01	8788	139	no	yes	party_yes_neg	1
9be5cad1827883c1d2fb55994d187dc7	p/CTRo4jgMfjv/	image	2021-09-01	0	61	no	yes	party_no	0
bf0477239c7c653961cd1a9dab396cf1	p/CTRoivygUOk/	image	2021-09-01	5624	27	no	no	party_no	0
a87b62512ea38bddd84d26e94d8b8376	p/CTRm-dHsqFV/	image	2021-09-01	1260	20	no	yes	party_yes_neg	0
eca2f9b2c9316bd55ebfa59a772625f9	p/CTRkeLjgI4-/	image	2021-09-01	27402	58	no	no	party_no	0
51a943c7059f8984b0c3267d087ba610	p/CTRfeqPDis6/	image	2021-09-01	9407	22	yes	no	party_no	1
421ce1b028eee70a26e9962a2b31829d	p/CTRee70obOA/	image	2021-09-01	3583	52	yes	no	party_no	1
beb7a24bb66e7c1b3e1d41bacb6186b4	p/CTRdAurM1gn/	image	2021-09-01	6584	41	no	no	party_no	1
e3709d249677e285f459ff923cb8eef2	p/CTRbyOvFXb5/	image	2021-09-01	683	1	no	no	party_no	0
bbcfea1530c4aeb2f0a00e2f94064300	p/CTRNg0LjjPq/	image	2021-09-01	2336	97	no	yes	party_yes_neg	0
f33c10f173a676eedcf535592d3e6812	p/CTRG7BdK1CG/	image	2021-09-01	887	31	no	no	party_no	1
d19d7a97ecc0d202614f86d575122e80	p/CTVVPQ0D_jA/	video	2021-09-02	1124	53	no	no	party_no	0
dbd1313429684accb33e0ceec9274d7b	p/CTVIqSGMgCd/	image	2021-09-02	10000	1201	no	no	party_no	0
c6c3274af5099ade030972d5ced222b1	p/CTVIeC_sZPV/	image	2021-09-02	1559	116	no	yes	party_yes_neg	1
d19d7a97ecc0d202614f86d575122e80	p/CTVA920Dh50/	video	2021-09-02	180	2	no	no	party_no	0
a51f9cc0b672c20636dba6bd665f0143	p/CTU8xHLIRIN/	image	2021-09-02	86271	337	no	no	party_no	1
7b0ad56a98c5c99204fa635d5c66e2e3	p/CTU8w6ZMqAV/	image	2021-09-02	10600	173	no	no	party_no	0
44532d9df81f73c4cba293f99de2e3cf	p/CTU5kZ6ohu6/	image	2021-09-02	14086	64	no	no	party_no	1
578d7fb61abacbf376d68e402bccb27d	p/CTU5YiTsNva/	image	2021-09-02	4289	19	no	no	party_no	0
717d66373741268b2293e72655414b72	p/CTU0jEWjgLt/	image	2021-09-02	15419	3417	yes	no	party_no	1
18bb3a1994c6ac4d5d434ebbbc9ac438	p/CTU0OQKsCrr/	image	2021-09-02	1359	5	yes	no	party_no	1
d19d7a97ecc0d202614f86d575122e80	p/CTUzJUaNxrh/	image	2021-09-02	207	14	yes	no	party_no	0
7040052f53fff5247ebb6071c14eca72	p/CTUwed-KZ6M/	image	2021-09-02	3530	96	no	yes	party_yes_neg	0
4db79e097c0a133b2def2bf254f83dd9	p/CTUteKAs-Na/	image	2021-09-02	6593	81	no	no	party_no	1
4d3cd7d71e60ad913f89cb051d0f40eb	p/CTUrpFngt64/	image	2021-09-02	240595	869	no	no	party_no	0
beb7a24bb66e7c1b3e1d41bacb6186b4	p/CTUd5LtMHp6/	image	2021-09-02	6191	30	no	no	party_no	1
1f1cce919dd7476d910282e2048c4ed6	tv/CTUbtcTD1jg/	video	2021-09-02	52	17	no	yes	party_no	1
7a775131d1c2e8d51ff2962e7002d4d6	p/CTUOVK0ML__/	image	2021-09-02	9641	380	no	yes	party_no	1
91527dbeb839b49f92fd2ba43724484f	p/CTUJaoeMsNo/	image	2021-09-02	623	31	yes	no	party_no	1
9be5cad1827883c1d2fb55994d187dc7	p/CTUI_kTMsf_/	image	2021-09-02	3688	47	yes	yes	party_yes_neg	0
843995b2f47a14055d3723f8a8617456	p/CTUGHf7MS8r/	image	2021-09-02	2132	22	no	yes	party_yes_neg	0
51a943c7059f8984b0c3267d087ba610	p/CTUBxt9DUsX/	image	2021-09-02	12352	114	no	no	party_no	1
9280b43fc4589291743b48d67b5f8453	p/CTUBvjgoZmV/	image	2021-09-02	12129	255	yes	no	party_no	0
b3fa9a6b502321f8f0e30b06f69a60ab	p/CTT6d9zINJw/	video	2021-09-02	226	20	no	yes	party_no	0
165f4ad1f616ac1f05281d947d0a1a97	p/CTT4_FOMe3y/	image	2021-09-02	1967	115	yes	yes	party_no	1
0260d8d15a0c0c75ca4aad9479e7de61	p/CTT31tNiGb6/	image	2021-09-02	2950	350	yes	no	party_no	1
97b40a328bdb6609dbd6b2d4ba416180	p/CTTg7jmrobo/	image	2021-09-02	160914	372	no	no	party_no	1
97b40a328bdb6609dbd6b2d4ba416180	p/CTTG3JHpaC9/	video	2021-09-02	128538	649	yes	no	party_no	0
29643a30042ea2c66083053117f14cf1	p/CTX5XCbMo5H/	image	2021-09-03	10065	99	no	no	party_no	0
1f1cce919dd7476d910282e2048c4ed6	p/CTX4GYiMyMg/	image	2021-09-03	646	28	no	no	party_no	0
d77e6efe2975c90db6471402061abcf7	p/CTX3zHHMquG/	image	2021-09-03	238	1	no	no	party_no	0
e8dd5de276a74ab3abda0c6f828ac425	p/CTX00xZs9SV/	image	2021-09-03	1634	16	no	yes	party_yes_neg	0
bf0477239c7c653961cd1a9dab396cf1	p/CTXwvLngOGw/	image	2021-09-03	14029	149	no	no	party_no	1
b3fa9a6b502321f8f0e30b06f69a60ab	p/CTXtaz3IXkd/	image	2021-09-03	281	2	no	no	party_no	0
91527dbeb839b49f92fd2ba43724484f	p/CTXrXJpCXvn/	image	2021-09-03	827	35	yes	no	party_no	1
7b0ad56a98c5c99204fa635d5c66e2e3	p/CTXqSYdMUXP/	image	2021-09-03	7173	221	no	no	party_no	0
04efabf9ee38896016be90e0a36f0116	p/CTXomDrjie7/	image	2021-09-03	195	14	no	no	party_no	0
04c60c55696c64c0abe0c3fd65eac3a5	p/CTXnu-cMKUR/	image	2021-09-03	2669	35	no	no	party_no	1
d19d7a97ecc0d202614f86d575122e80	p/CTXidinjg9h/	video	2021-09-03	180	1	no	no	party_no	0
